"time","add.y","airHeaterTextWithIO.T_Out_ext"
359,25.03102075663733,25.01118754029162
359.5,25.13196213332061,25.01063198408509
360,24.89632213502344,25.00215651107251
360.5,25.10200500884132,24.99987863169358
361,25.10621630806307,24.99567445192733
361.5,25.01843887713675,24.98809966390392
362,24.87561024272285,24.98635046917019
362.5,25.04615596507416,24.97753128170369
363,25.04227179993672,24.97733222658548
363.5,24.93869662932093,24.9790916914261
364,24.97504602412742,24.96852650754061
364.5,24.93135082880848,24.96302522683088
365,24.87921765641911,24.97149418463347
365.5,24.92104820707477,24.97842681970333
366,24.91502568022655,24.97589103256274
366.5,25.00086672763724,24.97997299308724
367,24.865804373826,24.98773726362366
367.5,24.93543555853993,24.99520987416236
368,24.9550281964671,25.00689821813524
368.5,25.04101082356999,25.01708049732712
369,24.9778970895844,25.02267918742674
369.5,24.96786448282638,25.02216835562523
370,25.06267088194658,25.02474018948161
370.5,25.05634087559685,25.03133477189495
371,25.07193280347367,25.03291870392229
371.5,25.0029788366328,25.02861056977895
372,25.12736641938903,25.02318767247903
372.5,24.94847269488435,25.02134708069935
373,25.1347251753935,25.01368495199801
373.5,24.94718422721841,25.00058017436035
374,24.95401096513912,24.98672299248371
374.5,25.08858448806573,24.97592159552141
375,25.01611874018879,24.96150205266781
375.5,24.84894314258878,24.9505812235849
376,24.83711661254127,24.93932691559007
376.5,25.02784024761902,24.92870468439992
377,24.81662636689124,24.92900696322291
377.5,24.82791057662078,24.92114843788364
378,24.91338644523399,24.91038418686428
378.5,24.95759339694788,24.91416174314985
379,24.98046017227595,24.92848333582464
379.5,24.90692222645346,24.93193595978272
380,24.93185381696782,24.93658037112291
380.5,24.83518572596184,24.95302150586235
381,24.88319893702604,24.96417598710691
381.5,24.91587030691928,24.96835069877694
382,24.99213279267552,24.96940031792958
382.5,24.97220086949478,24.97403579487703
383,24.90632243854277,24.98166882362533
383.5,24.99973172038134,24.99361657404508
384,24.97960846358156,25.00826152916584
384.5,25.03212128518791,25.01805606713316
385,25.10982600800532,25.02130325645651
385.5,25.06221726792684,25.02128813190584
386,24.92635949581344,25.02619698475048
386.5,25.10227517871951,25.02914901520134
387,25.00491854313036,25.02765101787629
387.5,25.04128086678119,25.02394253858514
388,24.97016410326596,25.01266494252497
388.5,24.92946206626646,24.99982630467706
389,24.88641977770785,24.99797637428368
389.5,24.88464390379265,24.99364457519986
390,24.8857776783718,24.98502005637406
390.5,25.03680525479352,24.98021249378397
391,25.08287730019703,24.97783640539433
391.5,24.95668808818473,24.98177811778769
392,24.96470875455926,24.98993611745486
392.5,24.99964569682859,24.99952743760437
393,25.09499567917302,25.00783863092326
393.5,24.99953530227518,25.0061768928999
394,25.03617617879528,24.99305733971938
394.5,25.06883641129846,24.98565439890794
395,24.88471738462435,24.98589005835096
395.5,24.90488659973171,24.98429194657457
396,24.90147958581386,24.97582648971108
396.5,25.0394782390735,24.96864859339339
397,24.98685625052001,24.96589384932369
397.5,25.02927140364514,24.96021946114201
398,24.89065189954989,24.96430450735653
398.5,24.91075914114963,24.97889552836848
399,25.07597216744227,24.99373622884551
399.5,25.11013727396596,25.00109082479453
400,25.041928646104,25.00356306487899
400.5,25.09295626819683,25.00679870113241
401,25.0117919020918,25.01586993792053
401.5,25.03973741989343,25.03169960746019
402,25.08018381079711,25.03628674972957
402.5,25.11259390625143,25.02912196802089
403,25.03016636711704,25.02428010960185
403.5,24.98745769878591,25.02069617041896
404,24.98169705515216,25.01960485873503
404.5,25.07216848536047,25.02209905575142
405,25.05078747488612,25.02095944668702
405.5,25.12776610313529,25.01586617332786
406,25.05379307436545,25.01421438238877
406.5,24.99417456015352,25.02047770050815
407,25.11654655033255,25.03048816842393
407.5,24.98698029088522,25.03631727626685
408,24.95452299726472,25.03927671289325
408.5,25.06504528525114,25.04006207043135
409,24.96510459085977,25.04180141998664
409.5,25.10043475414156,25.05179969447787
410,25.07391621863276,25.05771470491469
410.5,25.03578510102309,25.06421690741366
411,25.14819191102002,25.08000974603696
411.5,25.07317144463904,25.09096755047723
412,25.2186570345188,25.10124088412359
412.5,25.0883112451743,25.10925075748852
413,25.10322528689304,25.11101895125048
413.5,25.08835466198166,25.11674832023539
414,25.21278538892045,25.11831915765119
414.5,25.08649725199153,25.11864468691081
415,25.21491270173493,25.11611284212007
415.5,25.07878955111498,25.11413379990187
416,25.23568343331843,25.1193049122454
416.5,25.08917833800012,25.12435473498489
417,25.01929618914886,25.1228493066146
417.5,25.16854924329917,25.12179870159563
418,25.01652921650176,25.1210665558981
418.5,25.22469704413979,25.12188400052884
419,25.05549547898499,25.12264001464587
419.5,25.04407891166975,25.12307225863469
420,25.16794524425745,25.13508062436548
420.5,25.04423455711268,25.14100493584738
421,25.19965277315678,25.14602793719377
421.5,25.10001406888562,25.14647468474914
422,25.2401780063161,25.14353733124667
422.5,25.04082440599835,25.14983270703292
423,25.14151359713053,25.14805600259944
423.5,25.23413223587547,25.14545689177928
424,25.13854757900272,25.14010783779968
424.5,25.23091985507972,25.13094503285003
425,25.20343054570323,25.11882179299472
425.5,25.07762701971918,25.11007201010585
426,25.14456697827471,25.10677361910238
426.5,24.98836249625822,25.09185457670501
427,25.11569771250754,25.07694302028671
427.5,24.94584342670299,25.06117668882646
428,25.00260551151752,25.03988005602876
428.5,25.12030492033874,25.0264719481411
429,24.97676540758042,25.01587106266022
429.5,25.05480769597985,25.009560190868
430,24.88404535610275,25.00381143172762
430.5,25.04867526656339,24.99994865137128
431,24.91538927823892,25.00208854884654
431.5,25.08565469244064,24.99345446049997
432,24.88727982492625,24.98606442528637
432.5,24.9751222912941,24.9819164744662
433,25.03360220006972,24.98305210393642
433.5,25.01401300301843,24.98477245612674
434,24.87622048175403,24.98641900465817
434.5,24.98333622329876,24.98649107421584
435,24.97957819414535,24.98745578440384
435.5,25.01455310073197,24.9935754402809
436,25.07597604201943,24.99064247471086
436.5,25.04248077944888,24.98539972228772
437,25.04039688288217,24.98931271283304
437.5,25.02427171258996,24.994260573334
438,25.03783924483267,24.99210344356921
438.5,25.00552525502673,24.98736292707483
439,24.90615135840789,24.97677500414903
439.5,25.00558852892137,24.96439998556983
440,24.86956012627171,24.95358139767281
440.5,24.94437193503744,24.9431016020805
441,24.81235072638389,24.93200235759822
441.5,25.00618903625686,24.92142769100096
442,24.99125138449779,24.91794210992276
442.5,24.95310757803906,24.91367384898239
443,24.94866453303769,24.91092458125694
443.5,24.84497590693006,24.91096073923085
444,24.90040214792307,24.91364336622197
444.5,24.98167216099073,24.91167414469385
445,24.81322279843066,24.89861740275818
445.5,24.90419551105244,24.88845177497651
446,24.93823639276981,24.88103326157074
446.5,24.89943840117772,24.88075725856472
447,24.97791559234879,24.88394528685851
447.5,24.95776700750988,24.87965869731974
448,24.76526063906174,24.88137212317686
448.5,24.83408972094474,24.88781374206355
449,24.8753480578277,24.88758979494126
449.5,24.91983808972551,24.88828576574102
450,24.87763621738391,24.88714654789936
450.5,24.90119527910195,24.88327709922585
451,24.8921394102493,24.89255522494091
451.5,24.80705072474097,24.90936784257293
452,24.8514051606332,24.91988488108365
452.5,24.95895627924994,24.92568728910742
453,24.89643396960334,24.9319079220555
453.5,24.90058783193728,24.93980793142762
454,24.82797408710103,24.94765623682484
454.5,24.86866159436183,24.96185367786047
455,25.02780496430771,24.97934538607351
455.5,24.99841001749225,24.98831220566938
456,24.95870603708882,24.9951336929621
456.5,25.0219856258566,25.00574596400169
457,24.91394300038616,25.02083789463952
457.5,25.07021530534043,25.03797631489272
458,25.05944740987503,25.0435815997612
458.5,25.0390352808878,25.0420375392575
459,24.95071955547233,25.04501793493948
459.5,25.10359638214849,25.04682051008208
460,25.02148665600318,25.05161986929705
460.5,25.10761809732448,25.05360415036565
461,24.98354952166137,25.04735991016199
461.5,25.08332445865835,25.04299806319951
462,25.15311152078819,25.04463729366944
462.5,25.11736146403156,25.04171752348162
463,24.97661045425108,25.03433240011124
463.5,25.14179508080278,25.02649996681615
464,24.91043127622946,25.02106468789363
464.5,24.90094210197119,25.01665684546312
465,25.12422170121114,25.00222014476716
465.5,25.02901713900935,24.98569992962186
466,24.93214082282847,24.97936440142889
466.5,24.8478592822963,24.97092135694458
467,24.99420538405821,24.9661016516445
467.5,25.00341211048677,24.97480482266671
468,25.03588553145562,24.97016010648537
468.5,24.88319979255822,24.95770691863018
469,24.95433542153798,24.95634582834971
469.5,24.92393923492788,24.9652803708268
470,25.0167351606097,24.97033558176513
470.5,25.08957634714282,24.96639219845665
471,25.03363304491884,24.95990414083852
471.5,25.00747510431034,24.96013708129939
472,24.98170367526416,24.96411356936493
472.5,24.89509174111855,24.96457857238171
473,25.01411702118811,24.96085077771144
473.5,24.83669357346647,24.94755587395172
474,24.81676740876012,24.93337481865422
474.5,24.91609143726926,24.9238316942351
475,24.79876378195356,24.91688185806672
475.5,24.87912185340312,24.91653373120701
476,24.91521744448663,24.91472533352133
476.5,24.94052843938934,24.91715507594441
477,24.84163332803972,24.93182696798234
477.5,25.04296597037468,24.94225107429021
478,24.86866793165943,24.954642387667
478.5,24.9564569800979,24.96977449467049
479,24.98518193729265,24.97876923548901
479.5,25.01354899849074,24.98462889594855
480,25.06992746132246,24.99497018723572
480.5,24.94529587300369,24.99912670890566
481,25.05695919494983,25.00170161872985
481.5,25.10280761254039,25.00922641804593
482,24.93118727230735,25.00973810088488
482.5,24.92928720940481,25.00675463089595
483,24.98692459183957,24.99867040317415
483.5,24.91393815263335,24.9948236471858
484,25.07490241640443,24.9913312930181
484.5,24.85419593395887,24.97849400824092
485,24.969115875287,24.97348383695575
485.5,25.0545992206822,24.97948935404809
486,24.99951809561599,24.98326317450633
486.5,24.96574382156181,24.98834659264247
487,25.01546181234827,24.98787689459565
487.5,24.87540553542708,24.99057094574844
488,24.98998941233431,24.99920218738238
488.5,25.02721019927989,24.99662683797126
489,24.90321518441725,24.99362245392621
489.5,24.9440673603008,24.99691397427218
490,25.10167535204847,24.99446764307297
490.5,24.96089309466301,24.9907745302537
491,25.05114765050562,24.98686422510811
491.5,24.98782390255291,24.97388075853607
492,25.0455792847356,24.965517789939
492.5,25.006027833596,24.96093292103153
493,25.01267658874556,24.94406716462983
493.5,24.87259918561517,24.92624691046028
494,24.79875015708538,24.91048986471806
494.5,24.82289317460289,24.89280726499872
495,24.75261102213989,24.87510087473549
495.5,24.96972035072049,24.85622582879294
496,24.84505278870384,24.83902919789601
496.5,24.79680406089084,24.82952371786279
497,24.71207010072514,24.83227106511004
497.5,24.86968026900252,24.8379600932159
498,24.89918021181034,24.84689819026427
498.5,24.88330403547475,24.84744097202677
499,24.74666623780105,24.84323824622416
499.5,24.84495765330875,24.84972998522806
500,24.97535856217798,24.86430552100851
500.5,24.75100768348933,24.87439783211447
501,24.92477733095799,24.8736321238899
501.5,24.83916000647419,24.87233744108828
502,24.91965619303778,24.87970364932001
502.5,24.87694830430974,24.88787011588846
503,24.97538422450979,24.88041443783417
503.5,24.81626222495954,24.87790579928737
504,24.92118699787933,24.8787166771298
504.5,24.81643835930124,24.8750453419362
505,24.83192236363034,24.87221824057971
505.5,24.75011075187436,24.86788549475592
506,24.79844186473859,24.8609018091949
506.5,24.76305961273716,24.85839562152649
507,24.82605157092862,24.85973256094907
507.5,24.94834587543446,24.86195178992159
508,24.76052337510859,24.87010389819584
508.5,24.99271087541282,24.88299301903293
509,24.89665661865616,24.89901798832687
509.5,24.87697104196216,24.91604617853249
510,24.84603023001,24.93224883409338
510.5,24.9310955538708,24.93792788517974
511,24.93826808746867,24.94793864015888
511.5,24.85738554494351,24.95517829374566
512,25.04553272606436,24.9545837530122
512.5,24.87251953879545,24.96092784593373
513,25.02634223615369,24.97033695645155
513.5,24.85858445414798,24.97655756734113
514,24.8698113292127,24.97762177875035
514.5,25.0331148279277,24.98357184260711
515,24.92718311213866,24.98357750283662
515.5,24.94871400539535,24.98308929150638
516,25.03721860809823,24.98362429064469
516.5,25.02741490538332,24.98512006606327
517,25.10413992708177,24.99561229257144
517.5,25.08393180545987,24.99552349832159
518,24.87970149931602,24.99218128080349
518.5,24.92479890744699,24.9940034424975
519,24.97780037520791,24.99000396418462
519.5,24.92769554365195,24.98246482372031
520,24.96973340704615,24.97220159150002
520.5,24.86460638175171,24.95949987215364
521,25.07819076212194,24.96045416737723
521.5,24.96056857337999,24.9712233480008
522,25.04998328171385,24.97664348862934
522.5,24.94125545626941,24.9818183701767
523,25.0976062423813,24.98707964550029
523.5,25.00962151653323,24.99589963171008
524,25.10798370646518,24.99786910946209
524.5,25.01858431136344,24.99434117039845
525,24.8732545299783,24.99247890205997
525.5,24.86950346188792,24.99203146262036
526,25.00284580872442,24.98831518340016
526.5,25.07372861841377,24.9805441645425
527,24.87236778837767,24.97241890688104
527.5,25.04561838744829,24.96450400407478
528,24.99703285207482,24.97055423029071
528.5,24.96582543234492,24.98521613030323
529,24.99209780228338,24.99187272827599
529.5,24.91131689533413,24.98638098420403
530,24.96257239745868,24.9885322045817
530.5,24.99173000667866,24.99199322882289
531,24.9552323481627,24.98797489401676
531.5,24.89969188739416,24.98861137956616
532,24.99055622332254,24.98954529769614
532.5,24.9101089497047,24.99374111010999
533,25.11758275372274,24.99939601096326
533.5,25.00685247518459,25.00022614381461
534,24.94931462262216,25.00179501447982
534.5,25.06058120584369,25.00949703579455
535,25.13630588415108,25.01618121603987
535.5,25.06229672075724,25.02414476909856
536,25.15087381800452,25.02595011427821
536.5,25.03309407402331,25.02285129928043
537,25.08156011876175,25.02985031926836
537.5,25.14556995114862,25.03360898432224
538,25.08898154159585,25.02639189347426
538.5,24.9761773074457,25.01934192428581
539,25.05820059416112,25.0114195339481
539.5,25.06716676417125,25.00542400468763
540,25.02969526417572,25.00301827208002
540.5,25.10479679720568,24.99384294119201
541,24.86166032956228,24.98460033017265
541.5,25.06055166438374,24.98564016806122
542,25.06131909276223,24.98849048471144
542.5,24.89153989498198,24.98604427438809
543,24.96629884502569,24.98530806161555
543.5,25.0134516579135,24.9823189634343
544,24.92628117797926,24.98958801107353
544.5,24.90712906514848,24.99952003777338
545,24.99533012614932,24.99823319936322
545.5,24.92992968083366,25.00741236157953
546,24.9343134542642,25.02217242823191
546.5,24.92877925860108,25.02951704356766
547,24.92767581129148,25.03879751910727
547.5,25.13744878289852,25.05381662249323
548,25.07337041317774,25.06421104552126
548.5,25.179355202044,25.07263578922012
549,25.0825099329161,25.08359715481619
549.5,25.05025006694757,25.09324683198556
550,25.05064295612429,25.10136853368708
550.5,24.99451262576625,25.09499100340228
551,25.14880685969407,25.0790758803551
551.5,24.97757144899405,25.06068479473825
552,25.0912655274132,25.04196669016842
552.5,24.95406156892009,25.03088810171223
553,25.11686442815321,25.02163523414704
553.5,25.04469297075501,25.01571183119387
554,24.90325977468755,25.00377630046043
554.5,24.90428637541378,24.99304564541103
555,24.96538434895174,24.98565245405749
555.5,25.07341675788437,24.98007971146572
556,24.91179617395267,24.97296671138362
556.5,24.98499566287447,24.96121029955162
557,24.95516887142937,24.96258105441835
557.5,25.04096248817286,24.97241410107608
558,24.98108737991507,24.97863445471593
558.5,24.92409868030889,24.97506840594749
559,24.9430102912093,24.97506617060015
559.5,24.85705854359649,24.98039528483005
560,25.00830517576211,24.98333722019706
560.5,24.95016357658567,24.98327234455344
561,24.98964278459925,24.98237556453028
561.5,25.08021372101268,24.98882222957312
562,24.89951075260367,24.99763157538269
562.5,25.01684075058588,25.01048145617382
563,24.90356808965482,25.0191454998541
563.5,25.02743823801807,25.02224627659347
564,25.00690700035639,25.02627480943259
564.5,25.02410779675187,25.02241783428963
565,25.1044121134185,25.02367921141344
565.5,24.90676064763339,25.02808316724154
566,24.93791426362086,25.03180827283745
566.5,25.07427569896782,25.03454441444376
567,25.05321023768452,25.03171376257236
567.5,24.96602852250353,25.03011357758944
568,24.93988862522837,25.02462708160216
568.5,24.92857142456755,25.02893535779305
569,24.99584016791069,25.04548233838708
569.5,24.99049476644387,25.0526800443149
570,25.02697235654401,25.05264986745437
570.5,25.04158573987298,25.05852732744584
571,25.19478172782019,25.07043787577392
571.5,25.03447575056061,25.08361436563065
572,25.10525475271802,25.09218138622124
572.5,25.07979001688328,25.09606019724767
573,25.14971198114292,25.09723158928526
573.5,25.10265101320734,25.09438431195303
574,24.96160252780763,25.08059801106823
574.5,25.04414750992083,25.06665872547306
575,24.97472792665699,25.05727667997587
575.5,24.95626598636181,25.0445979972264
576,25.10090102907965,25.02853019867101
576.5,25.04320322118224,25.01044541607344
577,24.88390931498598,25.00260724277919
577.5,24.89206498356015,24.99702195246179
578,24.9193441896707,24.98994494652974
578.5,25.06093968324493,24.98756937165095
579,24.88516179541221,24.97730099033393
579.5,25.00522155438942,24.96182041910087
580,24.84120107286618,24.95911314904038
580.5,25.07317168184239,24.96488819540787
581,24.98096177559356,24.96810966829048
581.5,25.07588924541411,24.96129605714542
582,24.95945836623434,24.95674603370466
582.5,24.99600811380474,24.95539179250587
583,24.88401137917782,24.9566950243086
583.5,25.06209417618166,24.95326898620394
584,24.86272594534177,24.94103262584349
584.5,24.97679832923296,24.92735452906816
585,24.84035630494838,24.91335276480129
585.5,24.94680808864241,24.90297969422119
586,24.82129701147826,24.89757421109984
586.5,24.84743956926498,24.8890019643576
587,24.99094743650165,24.88268683894923
587.5,24.76970341917863,24.88215268215663
588,24.85893285241707,24.88374058580737
588.5,24.82917944393324,24.88762620439346
589,24.83823217678435,24.89339819747589
589.5,24.7966597740506,24.9056604454578
590,24.93508290481304,24.90875687557631
590.5,24.82682289161522,24.91797023497897
591,24.85588135418382,24.9364387747594
591.5,24.88137450207583,24.95202103669908
592,25.07007317918983,24.96823672788211
592.5,24.98085501703059,24.98620720062994
593,25.04684596505053,24.99892046073217
593.5,25.11148461444286,25.01063238506574
594,24.99889157883748,25.02733101485543
594.5,25.13331369263862,25.0407319793295
595,25.05962260573705,25.04110931492617
595.5,24.94582667645829,25.03534127956507
596,24.93185279847949,25.03014147306062
596.5,25.13540644506413,25.01733414671518
597,25.12633765335853,25.00938691023282
597.5,24.91506219033816,25.00315005312694
598,25.02111943681191,24.99514437043415
598.5,25.07352179885421,24.99825933967272
599,25.0261735898776,25.00868266913417
599.5,24.93885002506837,25.00746707881147
600,24.89993450088404,24.99484325054071
600,24.93912789667859,24.99484325054071
