"time","add.y","airHeaterTextWithIO.T_Out_ext"
49.33333333333334,20.38401550125139,20.13416809379877
49.66666666666666,20.38208496315667,20.13223755570405
50,20.38018216915491,20.13033476170229
50,20.18608444888756,20.13033476170229
50.33333333333334,20.18420914815576,20.12845946097048
50.66666666666666,20.18236075129769,20.12661106411241
51,20.18053891806682,20.12478923088155
51,20.07100798755747,20.12478923088155
51.33333333333334,20.06921247329383,20.12299371661791
51.66666666666666,20.06744273800347,20.12122398132755
52,20.06569837692143,20.11947962024551
52,20.00258609932507,20.11947962024551
52.33333333333334,20.00086698604818,20.11776050696862
52.66666666666666,19.99917253591239,20.11606605683282
53,19.99750243700914,20.11439595792958
53,20.01303635833242,20.11439595792958
53.33333333333334,20.01139039051218,20.11274999010933
53.66666666666666,20.00976803645673,20.11112763605389
54,20.00816899752874,20.1095285971259
54,20.27960062080826,20.1095285971259
54.33333333333334,20.27802468622518,20.10795266254281
54.66666666666666,20.27647136067985,20.10639933699749
55,20.27495303076964,20.10488100708728
55,19.86675270727344,20.10488100708728
55.33333333333334,19.86777795620213,20.10590625601597
55.33333333333334,19.86777795620213,20.10590625601597
55.66666666666666,19.86892062912346,20.1070489289373
56,19.87012585077252,20.10825415058636
56,20.04618713193955,20.10825415058636
56.33333333333334,20.04632834818699,20.1083953668338
56.33333333333334,20.04632834818699,20.1083953668338
56.66666666666666,20.04657104299119,20.108638061638
57,20.04683289064727,20.10889990929408
57,19.90521174742391,20.10889990929408
57.33333333333334,19.90364485615298,20.10733301802316
57.33333333333334,19.90364485615298,20.10733301802316
57.66666666666666,19.90210051012682,20.10578867199699
58,19.90060548785014,20.10429364972032
58,20.1928965123565,20.10429364972032
58.33333333333334,20.20453262431361,20.11592976167742
58.33333333333334,20.20453262431361,20.11592976167742
58.66666666666666,20.21620485314952,20.12760199051333
59,20.22781806133411,20.13921519869792
59,19.91732274592531,20.13921519869792
59.33333333333334,19.91531966493493,20.13721211770754
59.33333333333334,19.91531966493493,20.13721211770754
59.66666666666666,19.91334540527482,20.13523785804743
60,19.91145593063539,20.133348383408
60,19.88774304877255,20.133348383408
60.33333333333334,19.89659262882332,20.14219796345878
60.33333333333334,19.89659262882332,20.14219796345878
60.66666666666666,19.90564732192891,20.15125265656436
61,19.91489524082309,20.16050057545855
61,20.36989569860074,20.16050057545855
61.33333333333334,20.36758636222275,20.15819123908056
61.33333333333334,20.36758636222275,20.15819123908056
61.66666666666666,20.36531025305171,20.15591512990953
62,20.36307018633217,20.15367506318999
62,20.04161872602149,20.15367506318999
62.33333333333334,20.04967545701282,20.16173179418132
62.33333333333334,20.04967545701282,20.16173179418132
62.66666666666666,20.05796032719465,20.17001666436314
63,20.06650757409985,20.17856391126834
63,20.06501216713553,20.17856391126834
63.33333333333334,20.07519459523445,20.18874633936726
63.66666666666666,20.08475103672784,20.19830278086065
64,20.0936506982308,20.20720244236362
64,20.25115672563642,20.20720244236362
64.33333333333333,20.24817542463887,20.20422114136607
64.66666666666667,20.24523690565669,20.20128262238388
65,20.24234111670926,20.19838683343645
65,20.29397843474264,20.19838683343645
65.33333333333333,20.29212760840078,20.19653600709459
65.66666666666667,20.28963266101762,20.19404105971142
66,20.28686280286174,20.19127120155554
66,20.36007670709465,20.19127120155554
66.33333333333333,20.35732463221021,20.1885191266711
66.66666666666667,20.35461203977994,20.18580653424083
67,20.3519380509016,20.18313254536249
67,20.29637910440055,20.18313254536249
67.33333333333333,20.29374413126023,20.18049757222217
67.66666666666667,20.29114696058191,20.17790040154385
68,20.28858675086096,20.1753401918229
68,20.1678097496097,20.1753401918229
68.33333333333333,20.16528689108138,20.17281733329458
68.66666666666667,20.16280024351163,20.17033068572484
69,20.16034928193438,20.16787972414759
69,20.02055924927958,20.16787972414759
69.33333333333333,20.01814373890124,20.16546421376925
69.66666666666667,20.0157628824774,20.16308335734541
70,20.01341624174822,20.16073671661622
70,20.28260475458125,20.16073671661622
70.33333333333333,20.28029202021659,20.15842398225156
70.66666666666667,20.27801246533737,20.15614442737234
71,20.27576535134908,20.15389731338405
71,20.13812687361233,20.15389731338405
71.33333333333333,20.13591254543364,20.15168298520536
71.66666666666667,20.13372999305255,20.14950043282427
72,20.13165115117008,20.1474215909418
72,20.1264019675402,20.1474215909418
72.33333333333333,20.12601936732874,20.14703899073033
72.66666666666667,20.12579104751825,20.14681067091984
73,20.1256990634974,20.14671868689899
73,20.37129676850548,20.14671868689899
73.33333333333333,20.36918573030418,20.14460764869768
73.66666666666667,20.3671049779681,20.1425268963616
74,20.36505412847952,20.14047604687302
74,20.26269504769702,20.14047604687302
74.33333333333333,20.26067383071651,20.13845482989251
74.66666666666667,20.25868161098724,20.13646261016324
75,20.25671774301362,20.13449874218962
75,19.93863857800003,20.13449874218962
75.33333333333333,19.93670336084871,20.1325635250383
75.66666666666667,19.93479592094848,20.13065608513807
76,19.93291591195175,20.12877607614134
76,20.17829998739351,20.12877607614134
76.33333333333333,20.17644711355791,20.12692320230573
76.66666666666667,20.17462082185011,20.12509691059794
77,20.17282077609263,20.12329686484046
77,20.06591443739822,20.12329686484046
77.33333333333333,20.06414039535193,20.12152282279417
77.66666666666667,20.06239182958722,20.11977425702946
78,20.06066959546046,20.1180520229027
78,20.23555591401266,20.1180520229027
78.33333333333333,20.24150764006258,20.12400374895262
78.66666666666667,20.24766255945049,20.13015866834053
79,20.25394619660707,20.13644230549712
79,20.19092547453914,20.13644230549712
79.33333333333333,20.1889622963969,20.13447912735488
79.66666666666667,20.18702728285565,20.13254411381363
80,20.18511980695511,20.13063663791309
80,20.16683921977899,20.13063663791309
80.33333333333333,20.16495957554993,20.12875699368403
80.66666666666667,20.16310689750829,20.12690431564239
81,20.16128058537117,20.12507800350527
81,20.05574757960317,20.12507800350527
81.33333333333333,20.05394791338722,20.12327833728932
81.66666666666667,20.05217407318914,20.12150449709123
82,20.0504257360197,20.1197561599218
82,19.94553361895071,20.1197561599218
82.33333333333333,19.94381052658157,20.11803306755267
82.66666666666667,19.94211215899951,20.11633469997061
83,19.94043820505719,20.11466074602829
83,19.97721300897577,20.11466074602829
83.33333333333333,19.9755632312946,20.11301096834712
83.66666666666667,19.97393712203614,20.11138485908867
84,19.97233438187181,20.10978211892433
84,20.07235879667939,20.10978211892433
84.33333333333333,20.07077921088186,20.1082025331268
84.66666666666667,20.0692223003855,20.10664562263044
85,20.06769789935042,20.10512122159536
85,20.25656169524263,20.10512122159536
85.33333333333333,20.26172344499118,20.11028297134391
85.66666666666667,20.26706772167522,20.11562724802795
86,20.27256173725856,20.1211212636113
86,20.12967407589194,20.1211212636113
86.33333333333333,20.13245267257475,20.12389986029411
86.66666666666667,20.13537318078794,20.1268203685073
87,20.13838440126631,20.12983158898566
87,20.3748265534316,20.12983158898566
87.33333333333333,20.3729584925194,20.12796352807346
87.66666666666667,20.37111723161536,20.12612226716942
88,20.36930243178652,20.12430746734058
88,20.25008187451854,20.12430746734058
88.33333333333333,20.24829329654111,20.12251888936315
88.66666666666667,20.24653037827536,20.12075597109741
89,20.24479254852127,20.11901814134332
89,20.04179868274168,20.11901814134332
89.33333333333333,20.04008620685832,20.11730566545997
89.66666666666667,20.03839830869999,20.11561776730163
90,20.03673468168796,20.1139541402896
90,19.9484446337739,20.1139541402896
90.33333333333333,19.94680502249512,20.11231452901082
90.66666666666667,19.9451889319414,20.1106984384571
91,19.94359606419215,20.10910557070785
91,20.18775939925487,20.10910557070785
91.33333333333333,20.18618955131928,20.10753572277227
91.66666666666667,20.18464222509978,20.10598839655277
92,20.18311691924995,20.10446309070293
92,20.10041175856999,20.10446309070293
92.33333333333333,20.09890870821042,20.10296004034335
92.66666666666667,20.09742722126006,20.101478553393
93,20.09608586739341,20.10013719952634
93,19.88190696789086,20.10013719952634
93.33333333333333,19.88687458382394,20.10510481545942
93.33333333333333,19.88687458382394,20.10510481545942
93.66666666666667,19.89201466767263,20.11024489930812
94,19.89731506880517,20.11554530044065
94,20.21542475232823,20.11554530044065
94.33333333333333,20.21376224737832,20.11388279549075
94.33333333333333,20.21376224737832,20.11388279549075
94.66666666666667,20.2121236631132,20.11224421122563
95,20.2105085866852,20.11062913479763
95,20.11303246741887,20.11062913479763
95.33333333333333,20.11144069626008,20.10903736363884
95.66666666666667,20.1098717685238,20.10746843590256
96,20.10833134262509,20.10592801000385
96,19.9296759881526,20.10592801000385
96.33333333333333,19.93969744162695,20.11594946347821
96.33333333333333,19.93969744162695,20.11594946347821
96.66666666666667,19.94942444265472,20.12567646450597
97,19.9588116298519,20.13506365170315
97,20.35985536287598,20.13506365170315
97.33333333333333,20.35791202127186,20.13312031009903
97.33333333333333,20.35791202127186,20.13312031009903
97.66666666666667,20.35599664112548,20.13120492995265
98,20.35410873984942,20.1293170286766
98,19.95010471140617,20.1293170286766
98.33333333333333,19.94824405252051,20.12745636979093
98.66666666666667,19.9464100788711,20.12562239614153
99,19.94463395044001,20.12384626771043
99,20.32640524472999,20.12384626771043
99.33333333333333,20.33258043107984,20.13002145406028
99.33333333333333,20.33258043107984,20.13002145406028
99.66666666666667,20.3380227958314,20.13546381881183
100,20.3427252196848,20.14016624266523
100,20.23661236223676,20.14016624266523
100.0000000101001,20.2366123621752,20.14016624260368
100.0000000101001,20.2366123621752,20.14016624260368
100.3333333333333,20.20581893272398,20.10937281315246
100.6666666666667,20.17546833374904,20.07902221417752
101,20.14556405010466,20.04911793053314
101,19.95064233008147,20.04911793053314
101.3333333333333,19.92829847313296,20.02677407358463
101.3333333333333,19.92829847313296,20.02677407358463
101.6666666666667,19.90653421108032,20.00500981153199
102,19.88532802495842,19.98380362541009
102,19.9470822288831,19.98380362541009
102.3333333333333,19.91853863280004,19.95526002932704
102.3333333333333,19.91853863280004,19.95526002932704
102.6666666666667,19.89040573858961,19.92712713511661
103,19.86267727938091,19.8993986759079
103,19.68458651733373,19.8993986759079
103.3333333333333,19.65725738657312,19.87206954514729
103.6666666666667,19.63032140288598,19.84513356146016
104,19.60377594206738,19.81858810064156
104,20.05189447595819,19.81858810064156
104.3333333333333,20.03375065769301,19.80044428237638
104.3333333333333,20.03375065769301,19.80044428237638
104.6666666666667,20.01775648478604,19.78445010946941
105,20.00387775634452,19.77057138102789
105,19.86216505759273,19.77057138102789
105.3333333333333,19.84578279527321,19.75418911870837
105.3333333333333,19.84578279527321,19.75418911870837
105.6666666666667,19.83204030209607,19.74044662553123
106,19.82094546667448,19.72935179010965
106,19.55596850814914,19.72935179010965
106.3333333333333,19.56166403016307,19.73504731212357
106.3333333333333,19.56166403016307,19.73504731212357
106.6666666666667,19.57015697331324,19.74354025527375
107,19.58130922342819,19.7546925053887
107,19.94331978283247,19.7546925053887
107.3333333333333,19.9213579730927,19.73273069564893
107.3333333333333,19.9213579730927,19.73273069564893
107.6666666666667,19.90097850198081,19.71235122453704
108,19.88209410429636,19.69346682685259
108,19.85430700141846,19.69346682685259
108.3333333333333,19.84809611154225,19.68725593697637
108.3333333333333,19.84809611154225,19.68725593697637
108.6666666666667,19.84349285432794,19.68265267976206
109,19.84030212477431,19.67946195020843
109,19.72048645657154,19.67946195020843
109.3333333333333,19.73903159705488,19.69800709069177
109.3333333333333,19.73903159705488,19.69800709069177
109.6666666666667,19.7577094304011,19.716684924038
110,19.77626885805961,19.7352443516965
110,19.58091987890375,19.7352443516965
110.3333333333333,19.57175272189517,19.72607719468792
110.3333333333333,19.57175272189517,19.72607719468792
110.6666666666667,19.5645515728047,19.71887604559745
111,19.55924765877355,19.71357213156629
111,19.55251832743409,19.71357213156629
111.3333333333333,19.55070321372934,19.71175701786155
111.3333333333333,19.55070321372934,19.71175701786155
111.6666666666667,19.54966985538264,19.71072365951484
112,19.54930210930508,19.71035591343728
112,19.86895297755667,19.71035591343728
112.3333333333333,19.87786335697096,19.71926629285157
112.3333333333333,19.87786335697096,19.71926629285157
112.6666666666667,19.88575269163082,19.72715562751144
113,19.8926206586625,19.73402359454311
113,19.72165596857796,19.73402359454311
113.3333333333333,19.74409549945835,19.7564631254235
113.3333333333333,19.74409549945835,19.7564631254235
113.6666666666667,19.76778914763646,19.78015677360161
114,19.79263674313528,19.80500436910043
114,19.63278079050001,19.80500436910043
114.3333333333333,19.65899142631198,19.8312150049124
114.3333333333333,19.65899142631198,19.8312150049124
114.6666666666667,19.68591665071762,19.85814022931804
115,19.7134114908068,19.88563506940722
115,19.88759588364105,19.88563506940722
115.3333333333333,19.88995846878353,19.8879976545497
115.3333333333333,19.88995846878353,19.8879976545497
115.6666666666667,19.89189397666762,19.88993316243379
116,19.89347810530039,19.89151729106656
116,20.00752577521219,19.89151729106656
116.3333333333333,20.02177115329124,19.9057626691456
116.3333333333333,20.02177115329124,19.9057626691456
116.6666666666667,20.03455655327143,19.91854806912579
117,20.04583245008187,19.92982396593623
117,19.88261946140424,19.92982396593623
117.3333333333333,19.9048374064574,19.9520419109894
117.3333333333333,19.9048374064574,19.9520419109894
117.6666666666667,19.92539280422378,19.97259730875578
118,19.94419377498694,19.99139827951894
118,19.88118831217374,19.99139827951894
118.3333333333333,19.88531997414544,19.99552994149063
118.3333333333333,19.88531997414544,19.99552994149063
118.6666666666667,19.88946364204572,19.99967360939091
119,19.89364372329035,20.00385369063554
119,20.03822516193288,20.00385369063554
119.3333333333333,20.03286593101002,19.99849445971267
119.3333333333333,20.03286593101002,19.99849445971267
119.6666666666667,20.02647625541935,19.99210478412201
120,20.01925281556816,19.98488134427081
120,20.07600198393877,19.98488134427081
120.3333333333333,20.08036383172912,19.98924319206116
120.3333333333333,20.08036383172912,19.98924319206116
120.6666666666667,20.08319228613958,19.99207164647162
121,20.08462536219639,19.99350472252843
121,20.12143068462444,19.99350472252843
121.3333333333333,20.12706231625124,19.99913635415523
121.3333333333333,20.12706231625124,19.99913635415523
121.6666666666667,20.13253816543687,20.00461220334086
122,20.13782507762818,20.00989911553217
122,20.12085678635952,20.00989911553217
122.3333333333333,20.11486279105153,20.00390512022417
122.3333333333333,20.11486279105153,20.00390512022417
122.6666666666667,20.10934396833496,19.9983862975076
123,20.10438210477134,19.99342443394398
123,19.98107206723357,19.99342443394398
123.3333333333333,19.97172387312626,19.98407623983667
123.3333333333333,19.97172387312626,19.98407623983667
123.6666666666667,19.96205297549459,19.974405342205
124,19.95209485003648,19.96444721674689
124,19.77595727259576,19.96444721674689
124.3333333333333,19.76282334178984,19.95131328594097
124.3333333333333,19.76282334178984,19.95131328594097
124.6666666666667,19.74916494428488,19.93765488843601
125,19.7350401833336,19.92353012748473
125,19.85743466558709,19.92353012748473
125.3333333333333,19.84454928828745,19.91064475018509
125.3333333333333,19.84454928828745,19.91064475018509
125.6666666666667,19.83205032128641,19.89814578318405
126,19.81993152365827,19.88602698555591
126,20.05336760264017,19.88602698555591
126.3333333333333,20.05155541709313,19.88421480000887
126.3333333333333,20.05155541709313,19.88421480000887
126.6666666666667,20.05057820448961,19.88323758740535
127,20.05048903354484,19.88314841646058
127,19.65069655940928,19.88314841646058
127.3333333333333,19.66563325538936,19.89808511244066
127.3333333333333,19.66563325538936,19.89808511244066
127.6666666666667,19.68192464822138,19.91437650527268
128,19.69956353790847,19.93201539495978
128,19.94052242947621,19.93201539495978
128.3333333333333,19.94985340806097,19.94134637354454
128.3333333333333,19.94985340806097,19.94134637354454
128.6666666666667,19.96038625951632,19.95187922499989
129,19.97206673724402,19.96355970272759
129,20.04505175265587,19.96355970272759
129.3333333333333,20.03893534322908,19.9574432933008
129.3333333333333,20.03893534322908,19.9574432933008
129.6666666666667,20.03290443303872,19.95141238311043
130,20.02694153856404,19.94544948863576
130,19.90856024030665,19.94544948863576
130.3333333333333,19.93377690473401,19.97066615306312
130.3333333333333,19.93377690473401,19.97066615306312
130.6666666666667,19.95813074431024,19.99501999263935
131,19.98146440553209,20.0183536538612
131,19.82069289761253,20.0183536538612
131.3333333333333,19.82413002548197,20.02179078173063
131.3333333333333,19.82413002548197,20.02179078173063
131.6666666666667,19.82684632503256,20.02450708128123
132,19.82863380197742,20.02629455822609
132,20.25096419536101,20.02629455822609
132.3333333333333,20.24687124515915,20.02220160802423
132.3333333333333,20.24687124515915,20.02220160802423
132.6666666666667,20.24322938851134,20.01855975137642
133,20.24006811233678,20.01539847520186
133,20.22609063499678,20.01539847520186
133.3333333333333,20.23154098603008,20.02084882623517
133.3333333333333,20.23154098603008,20.02084882623517
133.6666666666667,20.23511080379387,20.02441864399895
134,20.23687931405821,20.02618715426329
134,20.05096055433043,20.02618715426329
134.3333333333333,20.06448091879101,20.03970751872387
134.3333333333333,20.06448091879101,20.03970751872387
134.6666666666667,20.07794760241769,20.05317420235055
135,20.09141606928108,20.06664266921394
135,19.98963684017863,20.06664266921394
135.3333333333333,19.96974382248398,20.04674965151929
135.3333333333333,19.96974382248398,20.04674965151929
135.6666666666667,19.94990173250737,20.02690756154268
136,19.93008413595561,20.00708996499092
136,19.99295226547616,20.00708996499092
136.3333333333333,19.97391544646239,19.98805314597714
136.3333333333333,19.97391544646239,19.98805314597714
136.6666666666667,19.95429139030363,19.96842908981838
137,19.93423570787952,19.94837340739428
137,19.88586387036007,19.94837340739428
137.3333333333333,19.87977241232257,19.94228194935678
137.3333333333333,19.87977241232257,19.94228194935678
137.6666666666667,19.87256772806199,19.9350772650962
138,19.86425715546207,19.92676669249628
138,20.10025678923996,19.92676669249628
138.3333333333333,20.10022834476088,19.9267382480172
138.3333333333333,20.10022834476088,19.9267382480172
138.6666666666667,20.10182715405596,19.92833705731228
139,20.10504526837084,19.93155517162716
139,19.8399920135718,19.93155517162716
139.3333333333333,19.83985977040256,19.93142292845792
139.3333333333333,19.83985977040256,19.93142292845792
139.6666666666667,19.84130522390687,19.93286838196223
140,19.84441675978175,19.93597991783712
140,19.91402947989651,19.93597991783712
140.3333333333333,19.92208413579685,19.94403457373746
140.3333333333333,19.92208413579685,19.94403457373746
140.6666666666667,19.93080769671294,19.95275813465355
141,19.94028326895372,19.96223370689433
141,19.84817840735516,19.96223370689433
141.3333333333333,19.83934560342867,19.95340090296784
141.3333333333333,19.83934560342867,19.95340090296784
141.6666666666667,19.83035811438935,19.94441341392852
142,19.82113270914836,19.93518800868753
142,20.17667334454373,19.93518800868753
142.3333333333333,20.18829945622575,19.94681412036955
142.3333333333333,20.18829945622575,19.94681412036955
142.6666666666667,20.20005165973728,19.95856632388108
143,20.2117651078906,19.9702797720344
143,19.86917957976779,19.9702797720344
143.3333333333333,19.87511884556947,19.97621903783608
143.3333333333333,19.87511884556947,19.97621903783608
143.6666666666667,19.88048297144953,19.98158316371615
144,19.88522114804482,19.98632134031143
144,20.10591574932049,19.98632134031143
144.3333333333333,20.11802482478648,19.99843041577742
144.3333333333333,20.11802482478648,19.99843041577742
