-36.7101449275362,-6.615942028985504,-7.655362318840583,6.261603864734299,3.7641468599033905,-1.6771666344605518,-0.5450426194310272,1.2334813097155115,1.7557135229915986,1.2094482352239457,-0.04936523409078308
100.00000000000004,-2.073019869814739e-15,4.066619485867514e-15,3.985238254506992e-15,-9.13593748715871e-16,-2.0461745213103065e-16,1.190553835858775e-15,6.014215620565035e-15,-1.2775450583138088e-14,1.6434874459810527e-14,8.126156246526811e-15
0.0,10.000000000000002,1.3390798722480746e-15,3.743513221274065e-15,6.134544525438793e-16,-6.035877501168043e-16,1.3006523628430799e-16,1.6536679733558043e-16,-1.2554487342402975e-15,2.2080785748583072e-15,2.1319818033672733e-15
0.0,0.0,-9.999999999999996,-3.845087134733493e-15,5.094923604681003e-15,3.824723740160057e-15,-1.7151325425583432e-15,4.708430745618145e-16,7.624161209579974e-16,-1.0669191670112886e-15,-1.4535100780701788e-15
0.0,0.0,0.0,9.999999999999996,2.081691461116018e-16,-9.350024206254992e-16,-1.155296982718448e-16,-3.3855404306965418e-15,2.3242287681071335e-15,-2.942663526112983e-15,-9.318491636783252e-16
0.0,0.0,0.0,0.0,-10.0,3.068651514493648e-15,-1.8132759154514116e-15,-2.0599603529285234e-15,-2.751729949385534e-15,-1.388400882161412e-15,-1.480485797122272e-15
0.0,0.0,0.0,0.0,0.0,10.000000000000004,-1.1810332053871504e-15,-2.9098461640691103e-15,-4.143786660288155e-15,8.695712047268324e-16,6.253325910482541e-16
0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999998,-2.0049645812403932e-16,-1.1867841419315204e-15,5.127818528925984e-16,4.3579967931793485e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999979,7.07260241014436e-16,-3.597572971392798e-15,-1.3341643603452118e-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000022,-2.6606349238650515e-15,-1.7380162722545223e-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000000000000038,2.9976021664879227e-15
