0.6328985507246381,-0.06615942028985504,-0.07655362318840583,0.062616038647343,0.0376414685990339,-0.01677166634460552,-0.005450426194310271,0.012334813097155116,0.017557135229915987,0.012094482352239458,-0.0004936523409078309
1.0000000000000004,1.0,4.066619485867514e-17,3.985238254506992e-17,-9.13593748715871e-18,-2.0461745213103067e-18,1.190553835858775e-17,6.014215620565036e-17,-1.2775450583138089e-16,1.6434874459810527e-16,8.126156246526811e-17
0.0,0.10000000000000002,1.0,3.743513221274065e-17,6.1345445254387934e-18,-6.035877501168043e-18,1.3006523628430798e-18,1.6536679733558044e-18,-1.2554487342402975e-17,2.2080785748583073e-17,2.1319818033672734e-17
0.0,0.0,-0.09999999999999996,1.0,5.0949236046810036e-17,3.8247237401600576e-17,-1.7151325425583433e-17,4.708430745618145e-18,7.624161209579974e-18,-1.0669191670112886e-17,-1.453510078070179e-17
0.0,0.0,0.0,0.09999999999999996,1.0,-9.350024206254992e-18,-1.155296982718448e-18,-3.385540430696542e-17,2.3242287681071336e-17,-2.9426635261129834e-17,-9.318491636783252e-18
0.0,0.0,0.0,0.0,-0.1,1.0,-1.8132759154514117e-17,-2.0599603529285235e-17,-2.751729949385534e-17,-1.388400882161412e-17,-1.480485797122272e-17
0.0,0.0,0.0,0.0,0.0,0.10000000000000003,1.0,-2.9098461640691104e-17,-4.143786660288155e-17,8.695712047268325e-18,6.253325910482541e-18
0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999999999998,1.0,-1.1867841419315203e-17,5.127818528925984e-18,4.357996793179349e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00999999999999998,1.0,-3.597572971392798e-17,-1.3341643603452118e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000023,1.0,-1.7380162722545223e-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000038,1.0
